task_id,date,site_id,machine_id,machine_class,operator_id,task_type,unit,quantity,ground_condition,rain_prev_24h_mm,planned_start,planned_duration_min,actual_start,actual_end,actual_duration_min,productive_min,completed_quantity,status,avg_temp_c,rain_during_task_mm,assigned_by
T00494,2025-05-20,S01,WL001,wheel_loader,OP1007,truck_loading,m3,245,dry,0.0,2025-05-20 09:56:00,147,2025-05-20 10:10:00,2025-05-20 13:41:00,211.0,122,245.0,completed,35.8,0.0,ADMIN01
T00495,2025-05-20,S01,WL001,wheel_loader,OP1007,stockpiling,m3,385,dry,0.0,2025-05-20 12:33:00,185,2025-05-20 13:48:00,,,127,252.3,partial,37.5,0.0,ADMIN01
T00496,2025-05-20,S03,WL002,wheel_loader,OP1008,truck_loading,m3,290,rocky,0.0,2025-05-20 08:08:00,174,2025-05-20 08:05:00,2025-05-20 11:34:00,209.0,165,290.0,completed,29.5,0.0,ADMIN01
T00497,2025-05-20,S03,WL002,wheel_loader,OP1008,stockpiling,m3,390,rocky,0.0,2025-05-20 11:57:00,187,2025-05-20 11:40:00,,,152,379.1,partial,33.6,0.0,ADMIN01
T00498,2025-05-20,S02,DZ001,dozer,OP1009,site_clearing,m2,985,dry,0.0,2025-05-20 08:08:00,177,2025-05-20 08:06:00,2025-05-20 11:24:00,198.0,156,985.0,completed,28.5,0.0,ADMIN01
T00499,2025-05-20,S02,DZ001,dozer,OP1009,site_clearing,m2,775,dry,0.0,2025-05-20 12:00:00,140,2025-05-20 11:35:00,2025-05-20 14:25:00,170.0,114,775.0,completed,33.1,0.0,ADMIN01
T00500,2025-05-20,S02,DZ001,dozer,OP1009,spreading,m3,260,dry,0.0,2025-05-20 14:30:00,170,2025-05-20 14:33:00,,,126,196.1,partial,33.9,0.0,ADMIN01
T00501,2025-05-20,S03,DZ002,dozer,OP1010,grading,m2,1865,rocky,0.0,2025-05-20 08:08:00,224,2025-05-20 08:06:00,2025-05-20 12:24:00,258.0,196,1865.0,completed,30.2,0.0,ADMIN01
T00502,2025-05-20,S03,DZ002,dozer,OP1010,site_clearing,m2,955,rocky,0.0,2025-05-20 12:47:00,172,2025-05-20 13:21:00,,,119,666.0,partial,33.8,0.0,ADMIN01
T00503,2025-05-20,S01,BH001,backhoe_loader,OP1011,trenching,m3,55,dry,0.0,2025-05-20 08:08:00,198,2025-05-20 08:08:00,2025-05-20 11:34:00,206.0,167,55.0,completed,33.7,0.0,ADMIN01
T00504,2025-05-20,S01,BH001,backhoe_loader,OP1011,backfilling,m3,65,dry,0.0,2025-05-20 12:21:00,134,2025-05-20 11:42:00,2025-05-20 14:27:00,165.0,117,65.0,completed,37.0,0.0,ADMIN01
T00505,2025-05-20,S02,BH002,backhoe_loader,OP1014,backfilling,m3,50,dry,0.0,2025-05-20 08:08:00,103,2025-05-20 08:07:00,2025-05-20 09:46:00,99.0,85,50.0,completed,27.1,0.0,ADMIN01
T00506,2025-05-20,S02,BH002,backhoe_loader,OP1014,trenching,m3,40,dry,0.0,2025-05-20 10:01:00,144,2025-05-20 09:58:00,2025-05-20 12:19:00,141.0,110,40.0,completed,30.9,0.0,ADMIN01
T00507,2025-05-20,S02,BH002,backhoe_loader,OP1014,trenching,m3,45,dry,0.0,2025-05-20 12:35:00,162,2025-05-20 12:28:00,2025-05-20 16:26:00,238.0,155,45.0,completed,33.9,0.0,ADMIN01
T00508,2025-05-21,S01,EXC001,mini_excavator,OP1001,excavation,m3,30,dry,0.0,2025-05-21 08:08:00,144,2025-05-21 08:05:00,2025-05-21 10:23:00,138.0,124,30.0,completed,34.7,0.0,ADMIN01
T00509,2025-05-21,S01,EXC001,mini_excavator,OP1001,trenching,m3,25,dry,0.0,2025-05-21 11:27:00,150,2025-05-21 10:34:00,2025-05-21 13:50:00,196.0,131,25.0,completed,37.7,0.0,ADMIN01
T00510,2025-05-21,S01,EXC001,mini_excavator,OP1001,excavation,m3,30,dry,0.0,2025-05-21 14:07:00,144,2025-05-21 13:58:00,2025-05-21 16:46:00,168.0,130,30.0,completed,39.1,0.0,ADMIN01
T00511,2025-05-21,S01,EXC002,excavator,OP1002,trenching,m3,100,dry,0.0,2025-05-21 08:08:00,160,2025-05-21 08:06:00,2025-05-21 10:45:00,159.0,131,100.0,completed,34.9,0.0,ADMIN01
T00512,2025-05-21,S01,EXC002,excavator,OP1002,truck_loading,m3,145,dry,0.0,2025-05-21 11:43:00,116,2025-05-21 10:54:00,2025-05-21 13:25:00,151.0,94,145.0,completed,37.7,0.0,ADMIN01
T00513,2025-05-21,S01,EXC002,excavator,OP1002,excavation,m3,120,dry,0.0,2025-05-21 13:49:00,123,2025-05-21 13:32:00,2025-05-21 16:01:00,149.0,104,120.0,completed,39.1,0.0,ADMIN01
T00514,2025-05-21,S02,EXC003,excavator,OP1003,truck_loading,m3,220,dry,0.0,2025-05-21 08:08:00,176,2025-05-21 08:05:00,2025-05-21 11:46:00,221.0,173,220.0,completed,28.2,0.0,ADMIN01
T00515,2025-05-21,S02,EXC003,excavator,OP1003,excavation,m3,200,dry,0.0,2025-05-21 11:59:00,206,2025-05-21 11:56:00,,,172,153.0,partial,31.9,0.0,ADMIN01
T00516,2025-05-21,S02,EXC004,electric_excavator,OP1004,trenching,m3,115,dry,0.0,2025-05-21 08:08:00,184,2025-05-21 08:07:00,2025-05-21 11:46:00,219.0,174,115.0,completed,28.2,0.0,ADMIN01
T00517,2025-05-21,S02,EXC004,electric_excavator,OP1004,trenching,m3,140,dry,0.0,2025-05-21 12:07:00,224,2025-05-21 11:56:00,,,132,94.8,partial,32.0,0.0,ADMIN01
T00518,2025-05-21,S01,EXC005,electric_mini_excavator,OP1005,trenching,m3,30,dry,0.0,2025-05-21 08:08:00,180,2025-05-21 08:06:00,2025-05-21 11:29:00,203.0,168,30.0,completed,35.4,0.0,ADMIN01
T00519,2025-05-21,S01,EXC005,electric_mini_excavator,OP1005,trenching,m3,25,dry,0.0,2025-05-21 12:03:00,150,2025-05-21 11:39:00,2025-05-21 15:39:00,240.0,167,25.0,completed,38.8,0.0,ADMIN01
T00520,2025-05-21,S01,EXC005,electric_mini_excavator,OP1005,excavation,m3,25,dry,0.0,2025-05-21 14:43:00,120,2025-05-21 15:49:00,,,30,5.8,partial,39.0,0.0,ADMIN01
T00521,2025-05-21,S03,EXC006,excavator,OP1015,trenching,m3,140,rocky,15.4,2025-05-21 08:08:00,224,2025-05-21 08:08:00,2025-05-21 15:09:00,421.0,286,140.0,completed,30.8,0.0,ADMIN01
T00522,2025-05-21,S03,EXC006,excavator,OP1015,truck_loading,m3,180,rocky,15.4,2025-05-21 12:47:00,144,2025-05-21 16:08:00,,,46,46.6,partial,33.4,0.0,ADMIN01
T00523,2025-05-21,S01,WL001,wheel_loader,OP1007,truck_loading,m3,175,dry,0.0,2025-05-21 08:08:00,105,2025-05-21 08:08:00,2025-05-21 10:16:00,128.0,107,175.0,completed,34.6,0.0,ADMIN01
T00524,2025-05-21,S01,WL001,wheel_loader,OP1007,stockpiling,m3,280,dry,0.0,2025-05-21 10:03:00,134,2025-05-21 10:25:00,2025-05-21 14:59:00,274.0,155,280.0,completed,38.1,0.0,ADMIN01
T00525,2025-05-21,S01,WL001,wheel_loader,OP1007,truck_loading,m3,250,dry,0.0,2025-05-21 13:12:00,150,2025-05-21 15:03:00,,,108,164.2,partial,39.0,0.0,ADMIN01
T00526,2025-05-21,S03,WL002,wheel_loader,OP1008,truck_loading,m3,175,rocky,15.4,2025-05-21 08:08:00,105,2025-05-21 08:07:00,2025-05-21 10:22:00,135.0,81,175.0,completed,28.0,0.0,ADMIN01
T00527,2025-05-21,S03,WL002,wheel_loader,OP1008,stockpiling,m3,480,rocky,15.4,2025-05-21 10:48:00,230,2025-05-21 10:32:00,2025-05-21 15:54:00,322.0,197,480.0,completed,32.7,0.0,ADMIN01
T00528,2025-05-21,S02,DZ001,dozer,OP1009,grading,m2,1150,dry,0.0,2025-05-21 08:08:00,138,2025-05-21 08:08:00,2025-05-21 10:26:00,138.0,123,1150.0,completed,27.4,0.0,ADMIN01
T00529,2025-05-21,S02,DZ001,dozer,OP1009,spreading,m3,260,dry,0.0,2025-05-21 11:21:00,170,2025-05-21 10:30:00,2025-05-21 14:06:00,216.0,147,260.0,completed,30.7,0.0,ADMIN01
T00530,2025-05-21,S02,DZ001,dozer,OP1009,site_clearing,m2,905,dry,0.0,2025-05-21 14:21:00,163,2025-05-21 14:10:00,,,97,562.9,partial,32.2,0.0,ADMIN01
T00531,2025-05-21,S01,BH001,backhoe_loader,OP1011,trenching,m3,40,dry,0.0,2025-05-21 08:08:00,144,2025-05-21 08:06:00,2025-05-21 10:40:00,154.0,134,40.0,completed,34.9,0.0,ADMIN01
T00532,2025-05-21,S01,BH001,backhoe_loader,OP1011,trenching,m3,60,dry,0.0,2025-05-21 11:27:00,216,2025-05-21 10:47:00,2025-05-21 15:36:00,289.0,205,60.0,completed,38.4,0.0,ADMIN01
T00533,2025-05-21,S02,BH002,backhoe_loader,OP1012,trenching,m3,55,dry,0.0,2025-05-21 08:08:00,198,2025-05-21 08:05:00,2025-05-21 11:22:00,197.0,166,55.0,completed,28.0,0.0,ADMIN01
T00534,2025-05-21,S02,BH002,backhoe_loader,OP1012,backfilling,m3,65,dry,0.0,2025-05-21 12:21:00,134,2025-05-21 11:29:00,2025-05-21 14:39:00,190.0,116,65.0,completed,31.4,0.0,ADMIN01
T00535,2025-05-21,S02,BH002,backhoe_loader,OP1012,backfilling,m3,105,dry,0.0,2025-05-21 14:45:00,216,2025-05-21 14:45:00,,,67,36.2,partial,32.2,0.0,ADMIN01
T00536,2025-05-22,S01,EXC001,mini_excavator,OP1001,trenching,m3,20,dry,0.0,2025-05-22 08:08:00,120,2025-05-22 08:08:00,2025-05-22 10:51:00,163.0,118,20.0,completed,35.3,0.0,ADMIN01
T00537,2025-05-22,S01,EXC001,mini_excavator,OP1001,trenching,m3,30,dry,0.0,2025-05-22 11:03:00,180,2025-05-22 11:02:00,2025-05-22 15:56:00,294.0,188,30.0,completed,39.4,0.0,ADMIN01
T00538,2025-05-22,S01,EXC001,mini_excavator,OP1001,excavation,m3,45,dry,0.0,2025-05-22 14:13:00,216,2025-05-22 16:03:00,,,52,10.5,partial,39.8,0.0,ADMIN01
T00539,2025-05-22,S01,EXC002,excavator,OP1002,trenching,m3,100,dry,0.0,2025-05-22 08:08:00,160,2025-05-22 08:08:00,2025-05-22 11:03:00,175.0,140,100.0,completed,35.4,0.0,ADMIN01
T00540,2025-05-22,S01,EXC002,excavator,OP1002,trenching,m3,130,dry,0.0,2025-05-22 11:43:00,208,2025-05-22 11:13:00,2025-05-22 16:36:00,323.0,197,130.0,completed,39.5,0.0,ADMIN01
T00541,2025-05-22,S02,EXC004,electric_excavator,OP1004,trenching,m3,110,wet,15.6,2025-05-22 08:08:00,176,2025-05-22 08:05:00,2025-05-22 14:16:00,371.0,211,110.0,completed,29.5,0.0,ADMIN01
T00542,2025-05-22,S02,EXC004,electric_excavator,OP1004,truck_loading,m3,130,wet,15.6,2025-05-22 11:59:00,104,2025-05-22 14:28:00,,,58,60.1,partial,32.3,0.0,ADMIN01
T00543,2025-05-22,S02,EXC004,electric_excavator,OP1004,truck_loading,m3,270,wet,15.6,2025-05-22 13:53:00,216,,,,0,0.0,not_started,,0.0,ADMIN01
T00544,2025-05-22,S01,EXC005,electric_mini_excavator,OP1005,trenching,m3,35,dry,0.0,2025-05-22 08:08:00,210,2025-05-22 08:06:00,2025-05-22 11:36:00,210.0,189,35.0,completed,35.8,0.0,ADMIN01
T00545,2025-05-22,S01,EXC005,electric_mini_excavator,OP1005,trenching,m3,25,dry,0.0,2025-05-22 12:33:00,150,2025-05-22 11:46:00,2025-05-22 15:48:00,242.0,144,25.0,completed,39.7,0.0,ADMIN01
T00546,2025-05-22,S03,EXC006,excavator,OP1006,truck_loading,m3,270,rocky,0.0,2025-05-22 08:08:00,216,2025-05-22 08:05:00,2025-05-22 12:13:00,248.0,163,270.0,completed,26.4,0.0,ADMIN01
T00547,2025-05-22,S03,EXC006,excavator,OP1006,trenching,m3,60,rocky,0.0,2025-05-22 12:39:00,96,2025-05-22 12:24:00,2025-05-22 15:27:00,183.0,114,60.0,completed,27.7,12.3,ADMIN01
T00548,2025-05-22,S03,EXC006,excavator,OP1006,truck_loading,m3,180,rocky,0.0,2025-05-22 14:25:00,144,2025-05-22 15:31:00,,,58,76.4,partial,28.0,3.4,ADMIN01
T00549,2025-05-22,S01,WL001,wheel_loader,OP1013,truck_loading,m3,360,dry,0.0,2025-05-22 08:08:00,216,2025-05-22 08:07:00,2025-05-22 11:23:00,196.0,156,360.0,completed,35.7,0.0,ADMIN01
T00550,2025-05-22,S01,WL001,wheel_loader,OP1013,truck_loading,m3,280,dry,0.0,2025-05-22 12:39:00,168,2025-05-22 11:32:00,2025-05-22 15:38:00,246.0,138,280.0,completed,39.6,0.0,ADMIN01
T00551,2025-05-22,S03,WL002,wheel_loader,OP1008,truck_loading,m3,340,rocky,0.0,2025-05-22 08:08:00,204,2025-05-22 08:06:00,2025-05-22 11:51:00,225.0,180,340.0,completed,26.2,0.0,ADMIN01
T00552,2025-05-22,S03,WL002,wheel_loader,OP1008,stockpiling,m3,360,rocky,0.0,2025-05-22 12:27:00,173,2025-05-22 11:55:00,2025-05-22 16:17:00,262.0,168,360.0,completed,27.9,14.3,ADMIN01
T00553,2025-05-22,S02,DZ001,dozer,OP1009,site_clearing,m2,925,wet,15.6,2025-05-22 08:08:00,166,2025-05-22 08:05:00,2025-05-22 11:32:00,207.0,171,925.0,completed,27.7,0.0,ADMIN01
T00554,2025-05-22,S02,DZ001,dozer,OP1009,grading,m2,935,wet,15.6,2025-05-22 11:49:00,112,2025-05-22 11:40:00,2025-05-22 14:46:00,186.0,117,935.0,completed,31.6,0.0,ADMIN01
T00555,2025-05-22,S02,DZ001,dozer,OP1009,site_clearing,m2,1030,wet,15.6,2025-05-22 13:51:00,185,2025-05-22 14:56:00,,,105,540.4,partial,32.1,0.0,ADMIN01
T00556,2025-05-22,S03,DZ002,dozer,OP1010,grading,m2,1070,rocky,0.0,2025-05-22 08:08:00,128,2025-05-22 08:08:00,2025-05-22 10:17:00,129.0,97,1070.0,completed,25.4,0.0,ADMIN01
T00557,2025-05-22,S03,DZ002,dozer,OP1010,spreading,m3,170,rocky,0.0,2025-05-22 10:26:00,111,2025-05-22 10:25:00,2025-05-22 11:57:00,92.0,80,170.0,completed,27.5,0.0,ADMIN01
T00558,2025-05-22,S03,DZ002,dozer,OP1010,spreading,m3,195,rocky,0.0,2025-05-22 13:12:00,128,2025-05-22 12:04:00,2025-05-22 15:00:00,176.0,113,195.0,completed,27.8,11.3,ADMIN01
T00559,2025-05-22,S01,BH001,backhoe_loader,OP1011,backfilling,m3,75,dry,0.0,2025-05-22 08:08:00,154,2025-05-22 08:08:00,2025-05-22 10:32:00,144.0,131,75.0,completed,35.1,0.0,ADMIN01
T00560,2025-05-22,S01,BH001,backhoe_loader,OP1011,backfilling,m3,90,dry,0.0,2025-05-22 11:37:00,185,2025-05-22 10:41:00,2025-05-22 15:32:00,291.0,189,90.0,completed,39.1,0.0,ADMIN01
T00561,2025-05-22,S01,BH001,backhoe_loader,OP1011,trenching,m3,45,dry,0.0,2025-05-22 14:52:00,162,2025-05-22 15:42:00,,,78,21.8,partial,39.9,0.0,ADMIN01
T00562,2025-05-22,S02,BH002,backhoe_loader,OP1012,backfilling,m3,75,wet,15.6,2025-05-22 08:08:00,154,2025-05-22 08:07:00,2025-05-22 11:40:00,213.0,170,75.0,completed,27.9,0.0,ADMIN01
T00563,2025-05-22,S02,BH002,backhoe_loader,OP1012,backfilling,m3,70,wet,15.6,2025-05-22 11:37:00,144,2025-05-22 11:51:00,2025-05-22 15:14:00,203.0,146,70.0,completed,31.9,0.0,ADMIN01
T00564,2025-05-22,S02,BH002,backhoe_loader,OP1012,backfilling,m3,65,wet,15.6,2025-05-22 14:11:00,134,2025-05-22 15:24:00,,,79,34.4,partial,32.0,0.0,ADMIN01
T00565,2025-05-23,S01,EXC001,mini_excavator,OP1001,excavation,m3,45,dry,0.0,2025-05-23 08:08:00,216,2025-05-23 08:06:00,2025-05-23 11:35:00,209.0,200,45.0,completed,34.4,0.0,ADMIN01
T00566,2025-05-23,S01,EXC001,mini_excavator,OP1001,excavation,m3,45,dry,0.0,2025-05-23 12:39:00,216,2025-05-23 11:42:00,2025-05-23 16:09:00,267.0,208,45.0,completed,38.8,0.0,ADMIN01
T00567,2025-05-23,S01,EXC002,excavator,OP1002,excavation,m3,105,dry,0.0,2025-05-23 08:08:00,108,2025-05-23 08:08:00,2025-05-23 09:50:00,102.0,73,105.0,completed,33.0,0.0,ADMIN01
T00568,2025-05-23,S01,EXC002,excavator,OP1002,truck_loading,m3,120,dry,0.0,2025-05-23 10:06:00,96,2025-05-23 09:54:00,2025-05-23 11:38:00,104.0,79,120.0,completed,35.9,0.0,ADMIN01
T00569,2025-05-23,S01,EXC002,excavator,OP1002,excavation,m3,150,dry,0.0,2025-05-23 12:37:00,154,2025-05-23 11:42:00,2025-05-23 14:58:00,196.0,124,150.0,completed,38.6,0.0,ADMIN01
T00570,2025-05-23,S02,EXC003,excavator,OP1003,trenching,m3,85,dry,0.0,2025-05-23 08:08:00,136,2025-05-23 08:08:00,2025-05-23 10:28:00,140.0,115,85.0,completed,27.7,0.0,ADMIN01
T00571,2025-05-23,S02,EXC003,excavator,OP1003,excavation,m3,105,dry,0.0,2025-05-23 10:34:00,108,2025-05-23 10:33:00,2025-05-23 13:23:00,170.0,111,105.0,completed,31.3,0.0,ADMIN01
T00572,2025-05-23,S02,EXC003,excavator,OP1003,truck_loading,m3,150,dry,0.0,2025-05-23 12:32:00,120,2025-05-23 13:34:00,2025-05-23 16:16:00,162.0,113,150.0,completed,33.5,0.0,ADMIN01
T00573,2025-05-23,S02,EXC004,electric_excavator,OP1004,truck_loading,m3,185,dry,0.0,2025-05-23 08:08:00,148,2025-05-23 08:07:00,2025-05-23 10:58:00,171.0,142,185.0,completed,28.0,0.0,ADMIN01
T00574,2025-05-23,S02,EXC004,electric_excavator,OP1004,truck_loading,m3,270,dry,0.0,2025-05-23 11:31:00,216,2025-05-23 11:10:00,,,192,247.7,partial,33.0,0.0,ADMIN01
T00575,2025-05-23,S01,EXC005,electric_mini_excavator,OP1005,trenching,m3,20,dry,0.0,2025-05-23 08:08:00,120,2025-05-23 08:06:00,2025-05-23 10:03:00,117.0,111,20.0,completed,33.2,0.0,ADMIN01
T00576,2025-05-23,S01,EXC005,electric_mini_excavator,OP1005,excavation,m3,25,dry,0.0,2025-05-23 10:18:00,120,2025-05-23 10:10:00,2025-05-23 12:21:00,131.0,107,25.0,completed,36.5,0.0,ADMIN01
T00577,2025-05-23,S01,EXC005,electric_mini_excavator,OP1005,trenching,m3,20,dry,0.0,2025-05-23 13:13:00,120,2025-05-23 13:17:00,2025-05-23 15:43:00,146.0,135,20.0,completed,39.1,0.0,ADMIN01
T00578,2025-05-23,S03,EXC006,excavator,OP1006,truck_loading,m3,260,rocky,15.9,2025-05-23 08:08:00,208,2025-05-23 08:08:00,2025-05-23 12:05:00,237.0,184,260.0,completed,26.7,0.0,ADMIN01
T00579,2025-05-23,S03,EXC006,excavator,OP1006,truck_loading,m3,235,rocky,15.9,2025-05-23 12:31:00,188,2025-05-23 12:09:00,,,190,234.1,partial,29.6,0.0,ADMIN01
T00580,2025-05-23,S01,WL001,wheel_loader,OP1007,stockpiling,m3,325,dry,0.0,2025-05-23 08:08:00,156,2025-05-23 08:05:00,2025-05-23 11:43:00,218.0,153,325.0,completed,34.5,0.0,ADMIN01
T00581,2025-05-23,S01,WL001,wheel_loader,OP1007,stockpiling,m3,300,dry,0.0,2025-05-23 11:39:00,144,2025-05-23 11:48:00,,,155,295.1,partial,38.8,0.0,ADMIN01
T00582,2025-05-23,S01,WL001,wheel_loader,OP1007,truck_loading,m3,220,dry,0.0,2025-05-23 14:13:00,132,,,,0,0.0,not_started,,0.0,ADMIN01
T00583,2025-05-23,S03,WL002,wheel_loader,OP1008,stockpiling,m3,270,rocky,15.9,2025-05-23 08:08:00,130,2025-05-23 08:06:00,2025-05-23 10:53:00,167.0,111,270.0,completed,26.1,0.0,ADMIN01
T00584,2025-05-23,S03,WL002,wheel_loader,OP1008,truck_loading,m3,335,rocky,15.9,2025-05-23 11:13:00,201,2025-05-23 10:59:00,2025-05-23 15:40:00,281.0,183,335.0,completed,29.2,0.0,ADMIN01
T00585,2025-05-23,S03,WL002,wheel_loader,OP1008,truck_loading,m3,160,rocky,15.9,2025-05-23 14:44:00,96,2025-05-23 15:45:00,,,73,133.7,partial,29.6,0.0,ADMIN01
T00586,2025-05-23,S02,DZ001,dozer,OP1009,grading,m2,1310,dry,0.0,2025-05-23 08:08:00,157,2025-05-23 08:07:00,2025-05-23 10:47:00,160.0,127,1310.0,completed,27.9,0.0,ADMIN01
T00587,2025-05-23,S02,DZ001,dozer,OP1009,grading,m2,1465,dry,0.0,2025-05-23 11:40:00,176,2025-05-23 10:52:00,2025-05-23 14:44:00,232.0,156,1465.0,completed,32.4,0.0,ADMIN01
T00588,2025-05-23,S02,DZ001,dozer,OP1009,grading,m2,1855,dry,0.0,2025-05-23 14:46:00,223,2025-05-23 14:52:00,,,114,1038.4,partial,33.4,0.0,ADMIN01
T00589,2025-05-23,S03,DZ002,dozer,OP1010,grading,m2,1820,rocky,15.9,2025-05-23 08:08:00,218,2025-05-23 08:07:00,2025-05-23 10:54:00,167.0,152,1820.0,completed,26.1,0.0,ADMIN01
T00590,2025-05-23,S03,DZ002,dozer,OP1010,spreading,m3,265,rocky,15.9,2025-05-23 12:41:00,173,2025-05-23 11:02:00,2025-05-23 14:54:00,232.0,159,265.0,completed,29.1,0.0,ADMIN01
T00591,2025-05-23,S01,BH001,backhoe_loader,OP1011,backfilling,m3,110,dry,0.0,2025-05-23 08:08:00,226,2025-05-23 08:07:00,2025-05-23 12:13:00,246.0,221,110.0,completed,34.9,0.0,ADMIN01
T00592,2025-05-23,S01,BH001,backhoe_loader,OP1011,backfilling,m3,90,dry,0.0,2025-05-23 12:49:00,185,2025-05-23 12:23:00,,,177,89.7,partial,38.9,0.0,ADMIN01
T00593,2025-05-24,S01,EXC001,mini_excavator,OP1001,excavation,m3,30,dry,0.0,2025-05-24 08:08:00,144,2025-05-24 08:08:00,2025-05-24 10:31:00,143.0,129,30.0,completed,34.1,0.0,ADMIN01
T00594,2025-05-24,S01,EXC001,mini_excavator,OP1001,excavation,m3,20,dry,0.0,2025-05-24 10:42:00,96,2025-05-24 10:35:00,2025-05-24 12:18:00,103.0,86,20.0,completed,37.2,0.0,ADMIN01
T00595,2025-05-24,S01,EXC001,mini_excavator,OP1001,trenching,m3,40,dry,0.0,2025-05-24 13:13:00,240,2025-05-24 12:29:00,,,186,31.4,partial,39.4,0.0,ADMIN01
T00596,2025-05-24,S01,EXC002,excavator,OP1002,excavation,m3,125,dry,0.0,2025-05-24 08:08:00,129,2025-05-24 08:05:00,2025-05-24 10:59:00,174.0,111,125.0,completed,34.3,0.0,ADMIN01
T00597,2025-05-24,S01,EXC002,excavator,OP1002,trenching,m3,135,dry,0.0,2025-05-24 11:12:00,216,2025-05-24 11:05:00,2025-05-24 16:51:00,346.0,203,135.0,completed,38.8,0.0,ADMIN01
T00598,2025-05-24,S02,EXC003,excavator,OP1003,truck_loading,m3,185,dry,0.0,2025-05-24 08:08:00,148,2025-05-24 08:05:00,2025-05-24 11:42:00,217.0,136,185.0,completed,28.0,0.0,ADMIN01
T00599,2025-05-24,S02,EXC003,excavator,OP1003,truck_loading,m3,275,dry,0.0,2025-05-24 11:31:00,220,2025-05-24 11:54:00,,,106,132.3,partial,29.8,8.3,ADMIN01
T00600,2025-05-24,S02,EXC004,electric_excavator,OP1004,truck_loading,m3,275,dry,0.0,2025-05-24 08:08:00,220,2025-05-24 08:05:00,2025-05-24 14:40:00,395.0,221,275.0,completed,29.0,0.0,ADMIN01
T00601,2025-05-24,S02,EXC004,electric_excavator,OP1004,trenching,m3,60,dry,0.0,2025-05-24 12:43:00,96,2025-05-24 16:08:00,,,42,24.6,partial,28.1,7.2,ADMIN01
T00602,2025-05-24,S02,EXC004,electric_excavator,OP1004,truck_loading,m3,245,dry,0.0,2025-05-24 14:29:00,196,,,,0,0.0,not_started,,0.0,ADMIN01
T00603,2025-05-24,S01,EXC005,electric_mini_excavator,OP1005,excavation,m3,45,dry,0.0,2025-05-24 08:08:00,216,2025-05-24 08:05:00,2025-05-24 11:09:00,184.0,170,45.0,completed,34.5,0.0,ADMIN01
T00604,2025-05-24,S01,EXC005,electric_mini_excavator,OP1005,excavation,m3,25,dry,0.0,2025-05-24 12:39:00,120,2025-05-24 11:19:00,2025-05-24 15:04:00,225.0,114,25.0,completed,38.7,0.0,ADMIN01
T00605,2025-05-24,S03,EXC006,excavator,OP1006,truck_loading,m3,120,rocky,0.0,2025-05-24 08:08:00,96,2025-05-24 08:06:00,2025-05-24 09:47:00,101.0,74,120.0,completed,27.0,0.0,ADMIN01
T00606,2025-05-24,S03,EXC006,excavator,OP1006,excavation,m3,165,rocky,0.0,2025-05-24 10:39:00,170,2025-05-24 09:53:00,2025-05-24 13:56:00,243.0,150,165.0,completed,31.4,0.0,ADMIN01
T00607,2025-05-24,S03,EXC006,excavator,OP1006,truck_loading,m3,265,rocky,0.0,2025-05-24 13:39:00,212,2025-05-24 14:04:00,,,128,178.7,partial,33.8,0.0,ADMIN01
T00608,2025-05-24,S01,WL001,wheel_loader,OP1007,truck_loading,m3,215,dry,0.0,2025-05-24 08:08:00,129,2025-05-24 08:06:00,2025-05-24 11:05:00,179.0,132,215.0,completed,34.4,0.0,ADMIN01
T00609,2025-05-24,S01,WL001,wheel_loader,OP1007,stockpiling,m3,240,dry,0.0,2025-05-24 10:27:00,115,2025-05-24 11:17:00,2025-05-24 14:31:00,194.0,121,240.0,completed,38.6,0.0,ADMIN01
T00610,2025-05-24,S01,WL001,wheel_loader,OP1007,stockpiling,m3,295,dry,0.0,2025-05-24 12:32:00,142,2025-05-24 14:37:00,,,112,211.5,partial,39.4,0.0,ADMIN01
T00611,2025-05-24,S03,WL002,wheel_loader,OP1008,truck_loading,m3,215,rocky,0.0,2025-05-24 08:08:00,129,2025-05-24 08:05:00,2025-05-24 10:44:00,159.0,110,215.0,completed,27.8,0.0,ADMIN01
T00612,2025-05-24,S03,WL002,wheel_loader,OP1008,stockpiling,m3,430,rocky,0.0,2025-05-24 11:12:00,206,2025-05-24 10:51:00,2025-05-24 15:29:00,278.0,191,430.0,completed,32.9,0.0,ADMIN01
T00613,2025-05-24,S02,DZ001,dozer,OP1009,spreading,m3,205,dry,0.0,2025-05-24 08:08:00,134,2025-05-24 08:05:00,2025-05-24 10:02:00,117.0,112,205.0,completed,27.2,0.0,ADMIN01
T00614,2025-05-24,S02,DZ001,dozer,OP1009,spreading,m3,240,dry,0.0,2025-05-24 11:17:00,157,2025-05-24 10:14:00,2025-05-24 13:58:00,224.0,142,240.0,completed,29.7,0.0,ADMIN01
T00615,2025-05-24,S02,DZ001,dozer,OP1009,site_clearing,m2,1015,dry,0.0,2025-05-24 14:04:00,183,2025-05-24 14:08:00,,,87,474.6,partial,29.1,8.3,ADMIN01
T00616,2025-05-24,S03,DZ002,dozer,OP1010,site_clearing,m2,680,rocky,0.0,2025-05-24 08:08:00,122,2025-05-24 08:08:00,2025-05-24 10:20:00,132.0,118,680.0,completed,27.5,0.0,ADMIN01
T00617,2025-05-24,S03,DZ002,dozer,OP1010,grading,m2,1250,rocky,0.0,2025-05-24 11:05:00,150,2025-05-24 10:27:00,2025-05-24 14:13:00,226.0,125,1250.0,completed,32.1,0.0,ADMIN01
